id_lote,id_med,cod_medicamento,nom_medicamento,lote,estado_articulo,estado_lote,existencia,val_promedio,fec_vencimiento
4588,16194,16194,PROLENE 2-0 REF. 8185T,AV4613,Activo,Activo,0,0.0000,2029-03-30
4589,16194,16194,PROLENE 2-0 REF. 8185T,AV8962,Activo,Activo,0,0.0000,2029-07-30
4590,16194,16194,PROLENE 2-0 REF. 8185T,AV9147,Activo,Activo,0,0.0000,2029-07-30
4919,16194,16194,PROLENE 2-0 REF. 8185T,AV9633,Activo,Activo,0,0.0000,2029-08-30
4920,16194,16194,PROLENE 2-0 REF. 8185T,AV9634,Activo,Activo,0,0.0000,2029-08-30
2555,16195,16195,PROLENE 3-0 REF. 8185T,LP10186,Activo,Activo,0,0.0000,2023-12-31
3790,16195,16195,PROLENE 3-0 REF. 8185T,LP10186,Activo,Activo,0,0.0000,2023-12-31
2556,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
2934,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3026,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3119,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3197,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3275,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3359,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3452,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3536,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3708,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3881,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
3971,16196,16196,PROLENE 3-0 REF. P8663T,LP10187,Activo,Activo,0,0.0000,2023-12-31
4591,16196,16196,PROLENE 3-0 REF. P8663T,AW3194,Activo,Activo,0,0.0000,2030-01-30
4921,16196,16196,PROLENE 3-0 REF. P8663T,AW3199,Activo,Activo,0,0.0000,2030-01-30
4922,16196,16196,PROLENE 3-0 REF. P8663T,AW1483,Activo,Activo,0,0.0000,2029-10-30
4923,16196,16196,PROLENE 3-0 REF. P8663T,AW4075,Activo,Activo,0,0.0000,2030-01-30
2557,16197,16197,PROLENE 4-0 REF. 8183T,LP10188,Activo,Activo,0,0.0000,2025-12-31
2766,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
2841,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
2935,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3027,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3120,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3198,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3276,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3360,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3453,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3537,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3625,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3709,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3882,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
3972,16197,16197,PROLENE 4-0 REF. 8183T,3972,Activo,Activo,0,0.0000,2025-12-31
4592,16197,16197,PROLENE 4-0 REF. 8183T,AV9432,Activo,Activo,0,0.0000,2029-08-30
4593,16197,16197,PROLENE 4-0 REF. 8183T,AV6087,Activo,Activo,0,0.0000,2029-04-30
4594,16197,16197,PROLENE 4-0 REF. 8183T,AV9630,Activo,Activo,0,0.0000,2029-08-30
4595,16197,16197,PROLENE 4-0 REF. 8183T,AV6099,Activo,Activo,0,0.0000,2029-05-30
4924,16197,16197,PROLENE 4-0 REF. 8183T,AW5339,Activo,Activo,0,0.0000,2030-03-30
2558,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
2673,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
2767,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
2842,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
2936,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3028,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3121,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3199,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3277,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3361,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3454,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3538,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3626,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3710,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3791,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3883,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
3973,16198,16198,PROLENE 5-0  REF. 8114T,LP10189,Activo,Activo,0,0.0000,2023-12-31
4596,16198,16198,PROLENE 5-0  REF. 8114T,AW0459,Activo,Activo,0,0.0000,2029-09-30
4597,16198,16198,PROLENE 5-0  REF. 8114T,AW0460,Activo,Activo,0,0.0000,2029-09-30
4925,16198,16198,PROLENE 5-0  REF. 8114T,AW0526,Activo,Activo,0,0.0000,2029-09-30
2559,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
2674,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
2768,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
2843,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
2937,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3029,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3122,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3200,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3278,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3362,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3539,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3627,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3711,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3792,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3884,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
3974,16199,16199,PROLENE 6-0  REF. P8697T,LP10190,Activo,Activo,0,0.0000,2023-12-31
2560,16200,16200,PROLENE 6-0 REF. P8697T,LP10191,Activo,Activo,0,0.0000,2023-12-31
3455,16200,16200,PROLENE 6-0 REF. P8697T,LP10191,Activo,Activo,0,0.0000,2023-12-31
4598,16200,16200,PROLENE 6-0 REF. P8697T,AW1944,Activo,Activo,0,0.0000,2029-11-30
4926,16200,16200,PROLENE 6-0 REF. P8697T,AW4887,Activo,Activo,0,0.0000,2030-02-28
4061,2345,2345,PROPAFENONA CLORHIDRATO - 150 MG - TABLETA,20229143,Activo,Activo,0,0.0000,2024-12-31
169,15960,15960,PROPANOLOL 40 MG TABLETA,L2022169,Activo,Activo,0,0.0000,2023-12-31
407,15960,15960,PROPANOLOL 40 MG TABLETA,L2022169,Activo,Activo,0,0.0000,2023-12-31
1778,15960,15960,PROPANOLOL 40 MG TABLETA,L2022169,Activo,Activo,0,0.0000,2023-12-31
170,15961,15961,PROPRANOLOL  80 MG TABLETAS,L2022170,Activo,Activo,0,0.0000,2023-12-31
1779,15961,15961,PROPRANOLOL  80 MG TABLETAS,L2022170,Activo,Activo,0,0.0000,2023-12-31
171,15962,15962,PROXIMETACAINA (ALCAINE) 0.5% SOL. OFTALMICA - FCO X 15 ML,L2022171,Activo,Activo,0,0.0000,2026-12-31
1900,15962,15962,PROXIMETACAINA (ALCAINE) 0.5% SOL. OFTALMICA - FCO X 15 ML,L2022171,Activo,Activo,0,0.0000,2026-12-31
2045,15962,15962,PROXIMETACAINA (ALCAINE) 0.5% SOL. OFTALMICA - FCO X 15 ML,L2022171,Activo,Activo,0,0.0000,2026-12-31
4372,15962,15962,PROXIMETACAINA (ALCAINE) 0.5% SOL. OFTALMICA - FCO X 15 ML,12NU1,Activo,Activo,0,0.0000,2026-11-30
172,15963,15963,QUEPINA 25 MG TABLETAS RECUBIERTAS,L2022172,Activo,Activo,0,0.0000,2023-12-31
1780,15963,15963,QUEPINA 25 MG TABLETAS RECUBIERTAS,L2022172,Activo,Activo,0,0.0000,2023-12-31
301,15964,15964,QUETIAPINA 25 MG TABLETA RECUBIERTA,L2022301,Activo,Activo,0,0.0000,2023-12-31
1841,15964,15964,QUETIAPINA 25 MG TABLETA RECUBIERTA,L2022301,Activo,Activo,0,0.0000,2023-12-31
4121,440,440,RANITIDINA CLORHIDRATO 55?80MG EQUIVALENTES A RANITIDINA BASE - 50 MG - AMPOLLA POR 2ML,92338,Activo,Activo,0,0.0000,2023-12-17
4068,16290,16290,RECIPIENTE BACILOSCOPIA 210ML,2002183,Activo,Activo,0,0.0000,2025-06-30
4758,16524,16524,RECOLECTOR CORTOPUNZANTE DE 1.5 LITROS,300524,Activo,Activo,0,0.0000,2029-05-30
4927,16524,16524,RECOLECTOR CORTOPUNZANTE DE 1.5 LITROS,220525,Activo,Activo,0,0.0000,2030-05-30
4759,16525,16525,RECOLECTOR CORTOPUNZANTE DE 2.9 LITROS,080525,Activo,Activo,0,0.0000,2030-05-30
4093,16318,16318,RIVAROXABAN 15 MG COMPRIMIDO RECUBIERTO,BCL3855,Activo,Activo,0,0.0000,2023-12-31
4154,16474,16474,ROSUVASTATINA 20MG,RSC2025,Activo,Activo,0,0.0000,2026-12-31
4103,16327,16327,ROSUVASTATINA 40 MG,C020925,Activo,Activo,0,0.0000,2024-02-24
307,15966,15966,ROXICAINA LIDOCAINA 2% SIMPLE X 50 ML AMP,L2022307,Activo,Activo,0,0.0000,2026-12-31
1846,15966,15966,ROXICAINA LIDOCAINA 2% SIMPLE X 50 ML AMP,L2022307,Activo,Activo,0,0.0000,2026-12-31
1936,15966,15966,ROXICAINA LIDOCAINA 2% SIMPLE X 50 ML AMP,L2022307,Activo,Activo,0,0.0000,2026-12-31
4760,16526,16526,SABANA AJUSTABLE 90 X 200 CM,0225R,Activo,Activo,0,0.0000,2030-02-28
173,15967,15967,SALBUTAMOL 2 MG/5ML JARABE,L2022173,Activo,Activo,0,0.0000,2026-12-31
1152,15967,15967,SALBUTAMOL 2 MG/5ML JARABE,L2022173,Activo,Activo,0,0.0000,2026-12-31
1781,15967,15967,SALBUTAMOL 2 MG/5ML JARABE,L2022173,Activo,Activo,0,0.0000,2026-12-31
4374,15967,15967,SALBUTAMOL 2 MG/5ML JARABE,G16604,Activo,Activo,0,0.0000,2026-06-30
174,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
552,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
679,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
793,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
914,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
1031,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
1153,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
1260,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
1363,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
1485,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
1614,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
1782,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
1901,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
2046,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
2189,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
2321,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,L2022174,Activo,Activo,0,0.0000,2026-12-31
4375,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,2530052,Activo,Activo,0,0.0000,2027-12-30
4376,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,2530026,Activo,Activo,0,0.0000,2027-12-30
4377,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,2423651,Activo,Activo,0,0.0000,2027-08-30
4838,15968,15968,SALBUTAMOL INHALADOR 100 MCG FCO X 200 DOSIS,2520091,Activo,Activo,0,0.0000,2028-01-30
308,15969,15969,SALBUTAMOL SOL NEBULIZAR 100MCG - FCO X10ML,L2022308,Activo,Activo,0,0.0000,2026-12-31
458,15969,15969,SALBUTAMOL SOL NEBULIZAR 100MCG - FCO X10ML,L2022308,Activo,Activo,0,0.0000,2026-12-31
1195,15969,15969,SALBUTAMOL SOL NEBULIZAR 100MCG - FCO X10ML,L2022308,Activo,Activo,0,0.0000,2026-12-31
4039,14879,14879,SALBUTAMOL SULFATO EQUIVALENTE A SALBUTAMOL - 5 MG - ML? SOLUCION PARA NEBULIZAR,L2022336,Activo,Activo,0,0.0000,2026-12-31
175,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
408,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
553,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
680,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
915,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
1032,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
1261,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
1364,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
1486,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
1615,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
1783,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
1902,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
2047,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
2190,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
2322,15970,15970,SALES DE REHIDRATACION SOBRE,L2022175,Activo,Activo,0,0.0000,2026-12-31
4378,15970,15970,SALES DE REHIDRATACION SOBRE,G06175,Activo,Activo,0,0.0000,2027-03-30
4033,14908,14908,SECNIDAZOL - 500 MG,L2022332,Activo,Activo,0,0.0000,2024-12-31
2561,16201,16201,SEDA 2-0 REF 185T CON AGUJA,LP10192,Activo,Activo,0,0.0000,2023-12-31
2844,16201,16201,SEDA 2-0 REF 185T CON AGUJA,LP10192,Activo,Activo,0,0.0000,2023-12-31
3123,16201,16201,SEDA 2-0 REF 185T CON AGUJA,LP10192,Activo,Activo,0,0.0000,2023-12-31
3456,16201,16201,SEDA 2-0 REF 185T CON AGUJA,LP10192,Activo,Activo,0,0.0000,2023-12-31
3885,16201,16201,SEDA 2-0 REF 185T CON AGUJA,LP10192,Activo,Activo,0,0.0000,2023-12-31
4599,16201,16201,SEDA 2-0 REF 185T CON AGUJA,AR7524,Activo,Activo,0,0.0000,2027-01-30
2563,16203,16203,SEDA 3-0  REF 184T,LP10194,Activo,Activo,0,0.0000,2023-12-31
3886,16203,16203,SEDA 3-0  REF 184T,LP10194,Activo,Activo,0,0.0000,2023-12-31
2564,16204,16204,SEDA 3-0  REF 185T,LP10195,Activo,Activo,0,0.0000,2023-12-31
2845,16204,16204,SEDA 3-0  REF 185T,LP10195,Activo,Activo,0,0.0000,2023-12-31
3124,16204,16204,SEDA 3-0  REF 185T,LP10195,Activo,Activo,0,0.0000,2023-12-31
2565,16205,16205,SEDA 3-0 CAJA X 24 U,LP10196,Activo,Activo,0,0.0000,2023-12-31
2562,16202,16202,SEDA 3-0 REF. 184T CON AGUJA,LP10193,Activo,Activo,0,0.0000,2023-12-31
3457,16202,16202,SEDA 3-0 REF. 184T CON AGUJA,LP10193,Activo,Activo,0,0.0000,2023-12-31
4600,16202,16202,SEDA 3-0 REF. 184T CON AGUJA,AV4260,Activo,Activo,0,0.0000,2029-03-30
2566,16206,16206,SEDA 3-0 SILK,LP10197,Activo,Activo,0,0.0000,2023-12-31
2675,16206,16206,SEDA 3-0 SILK,LP10197,Activo,Activo,0,0.0000,2023-12-31
4145,16371,16371,SEMAGLUTIDA 3 MG TABLETA,RSC12346,Activo,Activo,0,0.0000,2025-12-31
4146,16372,16372,SEMAGLUTIDA 7 MG TABLETA,RSC12347,Activo,Activo,0,0.0000,2025-12-31
298,15971,15971,SERTRALINA TABLETAS RECUBIERTAS X 100 MG,L2022298,Activo,Activo,0,0.0000,2026-12-31
2246,15971,15971,SERTRALINA TABLETAS RECUBIERTAS X 100 MG,L2022298,Activo,Activo,0,0.0000,2026-12-31
239,15972,15972,SERTRANQUIL 50 MG. TABLETA RECUBIERTA,L2022239,Activo,Activo,0,0.0000,2023-12-31
1818,15972,15972,SERTRANQUIL 50 MG. TABLETA RECUBIERTA,L2022239,Activo,Activo,0,0.0000,2023-12-31
2088,15972,15972,SERTRANQUIL 50 MG. TABLETA RECUBIERTA,L2022239,Activo,Activo,0,0.0000,2023-12-31
2223,15972,15972,SERTRANQUIL 50 MG. TABLETA RECUBIERTA,L2022239,Activo,Activo,0,0.0000,2023-12-31
4115,16339,16339,SODIO CLORURO 0.9% SOLUCION INYECTABLE 500 ML,L2022318,Activo,Activo,0,0.0000,2024-12-31
310,15973,15973,SOLUCION HT PISA (CLORURO CALCIO DIHIDRATO 0.02 G + CLORURO DE POTASIO 0.03 G + CLORURO DE SODIO 0.60 G + LACTATO DE SODIO 0.31 G POR CADA 100 ML DE SOLUCION INYECTABLE),L2022310,Activo,Activo,0,0.0000,2026-12-31
2368,15973,15973,SOLUCION HT PISA (CLORURO CALCIO DIHIDRATO 0.02 G + CLORURO DE POTASIO 0.03 G + CLORURO DE SODIO 0.60 G + LACTATO DE SODIO 0.31 G POR CADA 100 ML DE SOLUCION INYECTABLE),L2022310,Activo,Activo,0,0.0000,2026-12-31
2567,16207,16207,SONDA DE FOLEY DE 2 VIAS DIMENSION  NO 10,LP10198,Activo,Activo,0,0.0000,2023-12-31
3540,16207,16207,SONDA DE FOLEY DE 2 VIAS DIMENSION  NO 10,LP10198,Activo,Activo,0,0.0000,2023-12-31
2568,16208,16208,SONDA DE FOLEY NO 12,LP10199,Activo,Activo,0,0.0000,2026-12-31
3541,16208,16208,SONDA DE FOLEY NO 12,LP10199,Activo,Activo,0,0.0000,2026-12-31
2569,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
2676,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
2769,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
2846,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
2938,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3030,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3125,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3201,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3279,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3363,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3458,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3542,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3628,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3793,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
3887,16209,16209,SONDA NASOGÁSTRICA N.º 10,LP10200,Activo,Activo,0,0.0000,2023-12-31
4601,16209,16209,SONDA NASOGÁSTRICA N.º 10,PO10792,Activo,Activo,0,0.0000,2029-07-30
2570,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
2677,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
2847,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
2939,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3031,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3126,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3202,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3280,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3364,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3459,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3543,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3629,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3712,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3794,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3888,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
3975,16210,16210,SONDA NASOGÁSTRICA N.º 12,LP10201,Activo,Activo,0,0.0000,2023-12-31
4602,16210,16210,SONDA NASOGÁSTRICA N.º 12,PO10544,Activo,Activo,0,0.0000,2027-05-30
4603,16210,16210,SONDA NASOGÁSTRICA N.º 12,23S4000,Activo,Activo,0,0.0000,2028-10-30
4604,16210,16210,SONDA NASOGÁSTRICA N.º 12,24S0100,Activo,Activo,0,0.0000,2029-01-30
4605,16210,16210,SONDA NASOGÁSTRICA N.º 12,23S4800,Activo,Activo,0,0.0000,2028-12-30
2571,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
2678,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
2770,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
2848,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
2940,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3032,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3127,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3203,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3281,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3460,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3630,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3795,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3889,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
3976,16211,16211,SONDA NASOGÁSTRICA N.º 14,LP10202,Activo,Activo,0,0.0000,2023-12-31
